TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315968712.67647225,00000000-0000-0000-0000-000000032584,OTHERS,1781.2325540740785,408.89832822158434,PIT
315968712.7815645,00000000-0000-0000-0000-000000032584,OTHERS,1781.2325540740785,408.89832822158434,PIT
315968712.87886536,00000000-0000-0000-0000-000000032584,OTHERS,1781.2325540740785,408.89832822158434,PIT
315968709.36637855,00000000-0000-0000-0000-000000033033,OTHERS,1744.279486626276,369.6184053765831,PIT
315968709.46782035,00000000-0000-0000-0000-000000033033,OTHERS,1743.504003804169,369.0017411945163,PIT
315968709.57977235,00000000-0000-0000-0000-000000033033,OTHERS,1742.7558281940358,368.34346474445056,PIT
315968709.6801427,00000000-0000-0000-0000-000000033033,OTHERS,1742.003190540213,367.7332191811261,PIT
315968709.776639,00000000-0000-0000-0000-000000033033,OTHERS,1741.2705007805316,367.15665495668935,PIT
315968709.8774041,00000000-0000-0000-0000-000000033033,OTHERS,1740.5879483794074,366.5395619586107,PIT
315968709.9761159,00000000-0000-0000-0000-000000033033,OTHERS,1739.860148567641,365.92410659882086,PIT
315968710.0731828,00000000-0000-0000-0000-000000033033,OTHERS,1739.1122759350046,365.2955309830783,PIT
315968710.177287,00000000-0000-0000-0000-000000033033,OTHERS,1738.383811558975,364.6674679555922,PIT
315968710.27181256,00000000-0000-0000-0000-000000033033,OTHERS,1737.6719168894904,364.1115300221396,PIT
315968710.37462014,00000000-0000-0000-0000-000000033033,OTHERS,1736.9600973912225,363.49929685080457,PIT
315968710.4730126,00000000-0000-0000-0000-000000033033,OTHERS,1736.2529327840757,362.9095321155796,PIT
315968710.5715184,00000000-0000-0000-0000-000000033033,OTHERS,1735.5083064749726,362.2818724372104,PIT
315968710.66889983,00000000-0000-0000-0000-000000033033,OTHERS,1734.84750895557,361.7296432465437,PIT
315968710.7749004,00000000-0000-0000-0000-000000033033,OTHERS,1734.1266434808072,361.14970826261,PIT
315968710.8762906,00000000-0000-0000-0000-000000033033,OTHERS,1733.454521250792,360.58159003695056,PIT
315968710.9753652,00000000-0000-0000-0000-000000033033,OTHERS,1732.73759506202,360.0012430438522,PIT
315968711.0808453,00000000-0000-0000-0000-000000033033,OTHERS,1732.009650032088,359.3958962799282,PIT
315968711.1737884,00000000-0000-0000-0000-000000033033,OTHERS,1731.3712322616934,358.88741219493727,PIT
315968711.27166694,00000000-0000-0000-0000-000000033033,OTHERS,1730.704571944559,358.3095796278509,PIT
315968711.376374,00000000-0000-0000-0000-000000033033,OTHERS,1730.0286466230727,357.75914430207087,PIT
315968711.4788768,00000000-0000-0000-0000-000000033033,OTHERS,1729.375891408282,357.1823307633732,PIT
315968711.57999265,00000000-0000-0000-0000-000000033033,OTHERS,1728.740970837956,356.62188121888687,PIT
315968711.6811689,00000000-0000-0000-0000-000000033033,OTHERS,1728.0011843873694,356.06848856720114,PIT
315968711.77444106,00000000-0000-0000-0000-000000033033,OTHERS,1727.3564826756126,355.5166941550057,PIT
315968711.8762197,00000000-0000-0000-0000-000000033033,OTHERS,1726.751282984348,354.9820551202967,PIT
315968711.98138833,00000000-0000-0000-0000-000000033033,OTHERS,1726.0903798190918,354.4630252105813,PIT
315968712.0764333,00000000-0000-0000-0000-000000033033,OTHERS,1725.4214154504646,353.9171031679686,PIT
315968712.17256814,00000000-0000-0000-0000-000000033033,OTHERS,1724.7811975148984,353.3764887149822,PIT
315968712.2761522,00000000-0000-0000-0000-000000033033,OTHERS,1724.1373287494532,352.81360030083306,PIT
315968712.37523866,00000000-0000-0000-0000-000000033033,OTHERS,1723.5366643049813,352.2986307586872,PIT
315968712.47616583,00000000-0000-0000-0000-000000033033,OTHERS,1722.844195205539,351.7198410009228,PIT
315968712.5794267,00000000-0000-0000-0000-000000033033,OTHERS,1722.1827918601016,351.21252485776563,PIT
315968712.67647225,00000000-0000-0000-0000-000000033033,OTHERS,1721.585967423162,350.6982027072133,PIT
315968712.7815645,00000000-0000-0000-0000-000000033033,OTHERS,1720.935098426911,350.17268330366966,PIT
315968712.87886536,00000000-0000-0000-0000-000000033033,OTHERS,1720.3065449501294,349.63648140078783,PIT
315968712.9802084,00000000-0000-0000-0000-000000033033,OTHERS,1719.697266104461,349.080250826056,PIT
315968713.0798157,00000000-0000-0000-0000-000000033033,OTHERS,1719.0741492432642,348.56997209882104,PIT
315968713.1789109,00000000-0000-0000-0000-000000033033,OTHERS,1718.4854934067678,348.06579093357584,PIT
315968713.3808545,00000000-0000-0000-0000-000000033033,OTHERS,1717.1614470434718,347.0189971995744,PIT
315968713.49593765,00000000-0000-0000-0000-000000033033,OTHERS,1716.533962220314,346.50987895229423,PIT
315968713.58093095,00000000-0000-0000-0000-000000033033,OTHERS,1715.9522140704266,346.0037390916688,PIT
315968713.6770699,00000000-0000-0000-0000-000000033033,OTHERS,1715.3563261400488,345.4766203841881,PIT
315968713.77762043,00000000-0000-0000-0000-000000033033,OTHERS,1714.7277689636887,344.9736238558465,PIT
315968713.8730276,00000000-0000-0000-0000-000000033033,OTHERS,1714.0817582909588,344.3382390806048,PIT
315968713.9739152,00000000-0000-0000-0000-000000033033,OTHERS,1714.0817582909588,344.3382390806048,PIT
315968714.082274,00000000-0000-0000-0000-000000033033,OTHERS,1712.971085794973,343.3805940504517,PIT
315968714.1811978,00000000-0000-0000-0000-000000033033,OTHERS,1712.4235253870013,342.9132538378042,PIT
315968714.27960634,00000000-0000-0000-0000-000000033033,OTHERS,1711.8763850790167,342.4051761813731,PIT
315968709.36637855,00000000-0000-0000-0000-000000033472,OTHERS,1762.1340770780046,384.0908222009715,PIT
315968709.46782035,00000000-0000-0000-0000-000000033472,OTHERS,1761.3876681269903,383.4359832543306,PIT
315968709.57977235,00000000-0000-0000-0000-000000033472,OTHERS,1760.5469785028197,382.7860777583229,PIT
315968709.776639,00000000-0000-0000-0000-000000033472,OTHERS,1758.7917002000809,381.37503609407935,PIT
315968709.8774041,00000000-0000-0000-0000-000000033472,OTHERS,1758.0082997266454,380.6995551841157,PIT
315968709.9761159,00000000-0000-0000-0000-000000033472,OTHERS,1757.1549931047714,380.0066581232564,PIT
315968710.0731828,00000000-0000-0000-0000-000000033472,OTHERS,1756.3306489791544,379.3189157521937,PIT
315968710.177287,00000000-0000-0000-0000-000000033472,OTHERS,1755.5279608434266,378.6495236220302,PIT
315968710.27181256,00000000-0000-0000-0000-000000033472,OTHERS,1754.6977504000197,377.9841438003131,PIT
315968710.37462014,00000000-0000-0000-0000-000000033472,OTHERS,1753.9013508055746,377.3129254411489,PIT
315968710.4730126,00000000-0000-0000-0000-000000033472,OTHERS,1753.095113765015,376.6417888285695,PIT
315968710.5715184,00000000-0000-0000-0000-000000033472,OTHERS,1752.2594378872986,375.9494924681694,PIT
315968710.66889983,00000000-0000-0000-0000-000000033472,OTHERS,1751.4744706908234,375.3123211075604,PIT
315968710.7749004,00000000-0000-0000-0000-000000033472,OTHERS,1750.6583767435202,374.64175556299017,PIT
315968710.8762906,00000000-0000-0000-0000-000000033472,OTHERS,1749.867486148093,374.0024338374055,PIT
315968710.9753652,00000000-0000-0000-0000-000000033472,OTHERS,1749.088442213345,373.34796213018205,PIT
315968711.0808453,00000000-0000-0000-0000-000000033472,OTHERS,1748.3581016303574,372.7367957395928,PIT
315968711.1737884,00000000-0000-0000-0000-000000033472,OTHERS,1747.601538992962,372.09466042674586,PIT
315968711.27166694,00000000-0000-0000-0000-000000033472,OTHERS,1746.8180776670026,371.4418328645184,PIT
315968711.376374,00000000-0000-0000-0000-000000033472,OTHERS,1746.07085114263,370.8003941648475,PIT
315968711.4788768,00000000-0000-0000-0000-000000033472,OTHERS,1745.3417960281297,370.2034571851353,PIT
315968711.57999265,00000000-0000-0000-0000-000000033472,OTHERS,1744.5881223903598,369.6007580212551,PIT
315968711.6811689,00000000-0000-0000-0000-000000033472,OTHERS,1743.7997739764248,368.97615298386137,PIT
315968711.77444106,00000000-0000-0000-0000-000000033472,OTHERS,1743.079018222153,368.3656292000752,PIT
315968711.8762197,00000000-0000-0000-0000-000000033472,OTHERS,1742.3847320437744,367.7691809232138,PIT
315968711.98138833,00000000-0000-0000-0000-000000033472,OTHERS,1741.6464637236982,367.14894789936943,PIT
315968712.0764333,00000000-0000-0000-0000-000000033472,OTHERS,1740.905347600525,366.5551198779235,PIT
315968712.17256814,00000000-0000-0000-0000-000000033472,OTHERS,1740.1798853259063,365.946451191406,PIT
315968712.2761522,00000000-0000-0000-0000-000000033472,OTHERS,1739.515420314785,365.3639864017092,PIT
315968712.37523866,00000000-0000-0000-0000-000000033472,OTHERS,1738.8327718271084,364.8066066433863,PIT
315968712.47616583,00000000-0000-0000-0000-000000033472,OTHERS,1738.1407144871607,364.1996919270092,PIT
315968712.5794267,00000000-0000-0000-0000-000000033472,OTHERS,1737.437164964569,363.6333154130079,PIT
315968712.67647225,00000000-0000-0000-0000-000000033472,OTHERS,1736.6025184172186,362.9229209937426,PIT
315968712.7815645,00000000-0000-0000-0000-000000033472,OTHERS,1735.8640144693536,362.311385775024,PIT
315968712.87886536,00000000-0000-0000-0000-000000033472,OTHERS,1735.1839783210953,361.7414539333119,PIT
315968712.9802084,00000000-0000-0000-0000-000000033472,OTHERS,1734.588137617652,361.1733591717892,PIT
315968713.1789109,00000000-0000-0000-0000-000000033472,OTHERS,1733.0879973702297,359.991952882428,PIT
315968713.2834222,00000000-0000-0000-0000-000000033472,OTHERS,1732.4385235377883,359.4221785216928,PIT
315968713.3808545,00000000-0000-0000-0000-000000033472,OTHERS,1731.76008884104,358.8455590175455,PIT
315968713.49593765,00000000-0000-0000-0000-000000033472,OTHERS,1731.1001467665085,358.27266923004936,PIT
315968713.58093095,00000000-0000-0000-0000-000000033472,OTHERS,1730.5094091510446,357.76786849109993,PIT
315968713.6770699,00000000-0000-0000-0000-000000033472,OTHERS,1729.9308495415287,357.1961888504665,PIT
315968713.77762043,00000000-0000-0000-0000-000000033472,OTHERS,1729.0691902460171,356.6139857895181,PIT
315968713.8730276,00000000-0000-0000-0000-000000033472,OTHERS,1728.5768301423327,356.1166741521753,PIT
315968713.9739152,00000000-0000-0000-0000-000000033472,OTHERS,1728.5768301423327,356.1166741521753,PIT
315968714.082274,00000000-0000-0000-0000-000000033472,OTHERS,1727.2154504464331,355.062095809198,PIT
315968714.1811978,00000000-0000-0000-0000-000000033472,OTHERS,1726.6588142383316,354.5153293730716,PIT
315968714.27960634,00000000-0000-0000-0000-000000033472,OTHERS,1726.033688935088,354.0051999398828,PIT
315968709.36637855,00000000-0000-0000-0000-000000033613,OTHERS,1771.2095051127496,391.3279448383348,PIT
315968709.46782035,00000000-0000-0000-0000-000000033613,OTHERS,1770.3931603571118,390.6629915957656,PIT
315968709.57977235,00000000-0000-0000-0000-000000033613,OTHERS,1769.5089369798432,389.9284838746519,PIT
315968709.6801427,00000000-0000-0000-0000-000000033613,OTHERS,1768.5587716034736,389.19681426533134,PIT
315968709.776639,00000000-0000-0000-0000-000000033613,OTHERS,1767.6822185163269,388.4883145389072,PIT
315968709.8774041,00000000-0000-0000-0000-000000033613,OTHERS,1766.9412845646552,387.81566762192506,PIT
315968709.9761159,00000000-0000-0000-0000-000000033613,OTHERS,1766.0466459232846,387.1167010396204,PIT
315968710.0731828,00000000-0000-0000-0000-000000033613,OTHERS,1765.1922822282208,386.40474058151534,PIT
315968710.177287,00000000-0000-0000-0000-000000033613,OTHERS,1764.2662838432818,385.6894815531102,PIT
315968710.27181256,00000000-0000-0000-0000-000000033613,OTHERS,1763.4911451255282,385.0546637623364,PIT
315968710.37462014,00000000-0000-0000-0000-000000033613,OTHERS,1762.6175212518226,384.3190845994584,PIT
315968710.4730126,00000000-0000-0000-0000-000000033613,OTHERS,1761.7518176448898,383.62105930011137,PIT
315968710.5715184,00000000-0000-0000-0000-000000033613,OTHERS,1760.995687186401,382.9759514466946,PIT
315968710.66889983,00000000-0000-0000-0000-000000033613,OTHERS,1760.0731582136304,382.2316767635812,PIT
315968710.7749004,00000000-0000-0000-0000-000000033613,OTHERS,1759.2722903795225,381.5610078316584,PIT
315968710.8762906,00000000-0000-0000-0000-000000033613,OTHERS,1758.4493511640287,380.8833414867319,PIT
315968710.9753652,00000000-0000-0000-0000-000000033613,OTHERS,1757.6472941598984,380.19476293836334,PIT
315968711.0808453,00000000-0000-0000-0000-000000033613,OTHERS,1756.861411975711,379.5409789147548,PIT
315968711.1737884,00000000-0000-0000-0000-000000033613,OTHERS,1756.0082095935777,378.84724755538144,PIT
315968711.27166694,00000000-0000-0000-0000-000000033613,OTHERS,1755.1705446338715,378.1814766370143,PIT
315968711.376374,00000000-0000-0000-0000-000000033613,OTHERS,1754.4005678106796,377.5331417441792,PIT
315968711.4788768,00000000-0000-0000-0000-000000033613,OTHERS,1753.5816148294452,376.8568288509133,PIT
315968711.57999265,00000000-0000-0000-0000-000000033613,OTHERS,1752.8922205481424,376.2619296270017,PIT
315968711.6811689,00000000-0000-0000-0000-000000033613,OTHERS,1752.0593135491283,375.5746829790804,PIT
315968711.77444106,00000000-0000-0000-0000-000000033613,OTHERS,1751.3254236047476,374.95672277723367,PIT
315968711.8762197,00000000-0000-0000-0000-000000033613,OTHERS,1750.4875523505298,374.297379990792,PIT
315968711.98138833,00000000-0000-0000-0000-000000033613,OTHERS,1749.773305627746,373.6987320059055,PIT
315968712.0764333,00000000-0000-0000-0000-000000033613,OTHERS,1748.9726288768743,373.0413781353918,PIT
315968712.17256814,00000000-0000-0000-0000-000000033613,OTHERS,1748.2306690392527,372.42969401351263,PIT
315968712.2761522,00000000-0000-0000-0000-000000033613,OTHERS,1747.5296867750685,371.82784723995206,PIT
315968712.37523866,00000000-0000-0000-0000-000000033613,OTHERS,1746.8185640137094,371.2400696669986,PIT
315968712.47616583,00000000-0000-0000-0000-000000033613,OTHERS,1746.0766306762466,370.65673918816094,PIT
315968712.5794267,00000000-0000-0000-0000-000000033613,OTHERS,1745.3161098656574,370.0092855246128,PIT
315968712.67647225,00000000-0000-0000-0000-000000033613,OTHERS,1744.6235879362428,369.4314924405009,PIT
315968712.7815645,00000000-0000-0000-0000-000000033613,OTHERS,1743.9167879203394,368.8428658423013,PIT
315968712.87886536,00000000-0000-0000-0000-000000033613,OTHERS,1743.2668913095667,368.3109101815807,PIT
315968712.9802084,00000000-0000-0000-0000-000000033613,OTHERS,1742.5736305389566,367.71060347263847,PIT
315968713.0798157,00000000-0000-0000-0000-000000033613,OTHERS,1741.9029146031698,367.1775849788137,PIT
315968713.1789109,00000000-0000-0000-0000-000000033613,OTHERS,1741.2350137096269,366.6245773512781,PIT
315968713.2834222,00000000-0000-0000-0000-000000033613,OTHERS,1740.5359814492542,366.03653021216286,PIT
315968713.3808545,00000000-0000-0000-0000-000000033613,OTHERS,1739.8707084442465,365.47973491116255,PIT
315968713.49593765,00000000-0000-0000-0000-000000033613,OTHERS,1739.2107553191431,364.9381955279394,PIT
315968713.58093095,00000000-0000-0000-0000-000000033613,OTHERS,1738.5641071007278,364.3740187257344,PIT
315968713.6770699,00000000-0000-0000-0000-000000033613,OTHERS,1737.90765851458,363.8444896116222,PIT
315968713.77762043,00000000-0000-0000-0000-000000033613,OTHERS,1737.248946883676,363.2845282284972,PIT
315968713.8730276,00000000-0000-0000-0000-000000033613,OTHERS,1736.591692855936,362.7329890503336,PIT
315968713.9739152,00000000-0000-0000-0000-000000033613,OTHERS,1736.591692855936,362.7329890503336,PIT
315968714.082274,00000000-0000-0000-0000-000000033613,OTHERS,1735.3183403107817,361.6579327114701,PIT
315968714.1811978,00000000-0000-0000-0000-000000033613,OTHERS,1734.723151919859,361.15643725084817,PIT
315968714.27960634,00000000-0000-0000-0000-000000033613,OTHERS,1734.0711499631354,360.6513488053578,PIT
315968709.57977235,00000000-0000-0000-0000-000000033823,OTHERS,1742.0427102328458,357.2136750447375,PIT
315968709.6801427,00000000-0000-0000-0000-000000033823,OTHERS,1742.0100409808167,357.18590175193896,PIT
315968709.776639,00000000-0000-0000-0000-000000033823,OTHERS,1741.5448517965954,356.7587674818941,PIT
315968709.8774041,00000000-0000-0000-0000-000000033823,OTHERS,1741.065726011144,356.3341081131435,PIT
315968709.9761159,00000000-0000-0000-0000-000000033823,OTHERS,1741.96391283269,357.025439082686,PIT
315968710.0731828,00000000-0000-0000-0000-000000033823,OTHERS,1742.2467490755207,357.2331591211265,PIT
315968710.177287,00000000-0000-0000-0000-000000033823,OTHERS,1741.529778186167,356.6292315360068,PIT
315968710.27181256,00000000-0000-0000-0000-000000033823,OTHERS,1742.276135374432,357.24796065240645,PIT
315968710.37462014,00000000-0000-0000-0000-000000033823,OTHERS,1742.276135374432,357.24796065240645,PIT
315968710.4730126,00000000-0000-0000-0000-000000033823,OTHERS,1742.276135374432,357.24796065240645,PIT
315968710.5715184,00000000-0000-0000-0000-000000033823,OTHERS,1742.276135374432,357.24796065240645,PIT
315968709.6801427,00000000-0000-0000-0000-000000033824,OTHERS,1738.753173699503,360.2297652076204,PIT
315968709.776639,00000000-0000-0000-0000-000000033824,OTHERS,1739.3457391096406,360.7627421571675,PIT
315968709.8774041,00000000-0000-0000-0000-000000033824,OTHERS,1740.1869176777386,361.5226571373053,PIT
315968709.9761159,00000000-0000-0000-0000-000000033824,OTHERS,1741.081913687291,362.3020818569696,PIT
315968710.0731828,00000000-0000-0000-0000-000000033824,OTHERS,1741.4729229580844,362.70930715332565,PIT
315968710.177287,00000000-0000-0000-0000-000000033824,OTHERS,1742.3157601023588,363.4018146168048,PIT
315968710.27181256,00000000-0000-0000-0000-000000033824,OTHERS,1743.2660972038473,364.1845772934464,PIT
315968710.37462014,00000000-0000-0000-0000-000000033824,OTHERS,1744.2284449967892,364.9658242073857,PIT
315968710.4730126,00000000-0000-0000-0000-000000033824,OTHERS,1745.1863280517334,365.7595071757472,PIT
315968710.5715184,00000000-0000-0000-0000-000000033824,OTHERS,1746.1000876970572,366.5665664675769,PIT
315968710.66889983,00000000-0000-0000-0000-000000033824,OTHERS,1746.952137285911,367.23926982354783,PIT
315968710.7749004,00000000-0000-0000-0000-000000033824,OTHERS,1747.8565858655088,368.0790008608963,PIT
315968710.8762906,00000000-0000-0000-0000-000000033824,OTHERS,1748.6877362417492,368.79664322808935,PIT
315968710.9753652,00000000-0000-0000-0000-000000033824,OTHERS,1749.4934612875973,369.4938287777728,PIT
315968711.0808453,00000000-0000-0000-0000-000000033824,OTHERS,1750.157266582505,370.0774261937523,PIT
315968711.1737884,00000000-0000-0000-0000-000000033824,OTHERS,1750.6628343043603,370.5685177415752,PIT
315968711.27166694,00000000-0000-0000-0000-000000033824,OTHERS,1752.233723407244,372.0034699602489,PIT
315968711.376374,00000000-0000-0000-0000-000000033824,OTHERS,1753.053595797477,372.6623695743468,PIT
315968711.4788768,00000000-0000-0000-0000-000000033824,OTHERS,1753.9733348820098,373.3962100803124,PIT
315968711.57999265,00000000-0000-0000-0000-000000033824,OTHERS,1755.0295936291532,374.1762829629375,PIT
315968711.6811689,00000000-0000-0000-0000-000000033824,OTHERS,1755.8187857651444,374.82507808838585,PIT
315968711.77444106,00000000-0000-0000-0000-000000033824,OTHERS,1756.715969851011,375.479037454365,PIT
315968711.8762197,00000000-0000-0000-0000-000000033824,OTHERS,1757.5898625134869,376.19505302797273,PIT
315968711.98138833,00000000-0000-0000-0000-000000033824,OTHERS,1758.4709299779663,376.991602722,PIT
315968712.0764333,00000000-0000-0000-0000-000000033824,OTHERS,1759.2244363753312,377.6342468878653,PIT
315968712.17256814,00000000-0000-0000-0000-000000033824,OTHERS,1760.0800454041912,378.3181839334653,PIT
315968712.2761522,00000000-0000-0000-0000-000000033824,OTHERS,1761.1566967796025,379.4024628709972,PIT
315968712.37523866,00000000-0000-0000-0000-000000033824,OTHERS,1762.355478749436,380.56789264573695,PIT
315968712.47616583,00000000-0000-0000-0000-000000033824,OTHERS,1763.212641364251,381.21973942421465,PIT
315968712.5794267,00000000-0000-0000-0000-000000033824,OTHERS,1763.6589194288797,381.4394848219686,PIT
315968712.67647225,00000000-0000-0000-0000-000000033824,OTHERS,1764.5281634435662,382.1425337949002,PIT
315968712.7815645,00000000-0000-0000-0000-000000033824,OTHERS,1765.49894505203,383.01433224918543,PIT
315968712.87886536,00000000-0000-0000-0000-000000033824,OTHERS,1766.344147787439,383.6071831437024,PIT
315968712.9802084,00000000-0000-0000-0000-000000033824,OTHERS,1767.4257025865231,384.29712871919145,PIT
315968713.0798157,00000000-0000-0000-0000-000000033824,OTHERS,1768.2216357253906,385.0694009662014,PIT
315968713.1789109,00000000-0000-0000-0000-000000033824,OTHERS,1769.263446458478,385.6797305237056,PIT
315968713.2834222,00000000-0000-0000-0000-000000033824,OTHERS,1769.9684951874804,386.4934189038065,PIT
315968713.3808545,00000000-0000-0000-0000-000000033824,OTHERS,1771.0265042204862,387.2627122941505,PIT
315968713.49593765,00000000-0000-0000-0000-000000033824,OTHERS,1771.9790481917391,387.9749730444232,PIT
315968713.58093095,00000000-0000-0000-0000-000000033824,OTHERS,1771.9790481917391,387.9749730444232,PIT
315968713.6770699,00000000-0000-0000-0000-000000033824,OTHERS,1771.9790481917391,387.9749730444232,PIT
315968713.77762043,00000000-0000-0000-0000-000000033824,OTHERS,1771.9790481917391,387.9749730444232,PIT
315968711.0808453,00000000-0000-0000-0000-000000033838,OTHERS,1720.505236033443,341.346931107692,PIT
315968711.1737884,00000000-0000-0000-0000-000000033838,OTHERS,1721.048450044931,342.2243106200965,PIT
315968711.27166694,00000000-0000-0000-0000-000000033838,OTHERS,1721.9866504514114,342.9862360742261,PIT
315968711.376374,00000000-0000-0000-0000-000000033838,OTHERS,1723.0627299875605,343.9901496705168,PIT
315968711.4788768,00000000-0000-0000-0000-000000033838,OTHERS,1724.2216774617243,344.9140922699058,PIT
315968711.57999265,00000000-0000-0000-0000-000000033838,OTHERS,1724.75327776577,345.45639968426315,PIT
315968711.6811689,00000000-0000-0000-0000-000000033838,OTHERS,1725.6460621606586,346.165601626993,PIT
315968711.77444106,00000000-0000-0000-0000-000000033838,OTHERS,1726.8423173976971,347.1615431724324,PIT
315968711.8762197,00000000-0000-0000-0000-000000033838,OTHERS,1727.975977161051,348.11215628958,PIT
315968711.98138833,00000000-0000-0000-0000-000000033838,OTHERS,1729.339180089575,349.3446670018966,PIT
315968712.0764333,00000000-0000-0000-0000-000000033838,OTHERS,1730.410842355556,350.2323820396493,PIT
315968712.17256814,00000000-0000-0000-0000-000000033838,OTHERS,1731.6078908020663,351.1628742824544,PIT
315968712.2761522,00000000-0000-0000-0000-000000033838,OTHERS,1732.957614444421,352.242139210994,PIT
315968712.37523866,00000000-0000-0000-0000-000000033838,OTHERS,1734.2505092132242,352.98105913466264,PIT
315968712.47616583,00000000-0000-0000-0000-000000033838,OTHERS,1735.2134177698513,354.09971305279055,PIT
315968712.5794267,00000000-0000-0000-0000-000000033838,OTHERS,1736.2938508874868,355.109811554607,PIT
315968712.67647225,00000000-0000-0000-0000-000000033838,OTHERS,1737.0710875419095,356.1594966916159,PIT
315968712.7815645,00000000-0000-0000-0000-000000033838,OTHERS,1738.663189670492,357.30136599514867,PIT
315968712.87886536,00000000-0000-0000-0000-000000033838,OTHERS,1739.3452950934277,357.766264441592,PIT
315968712.9802084,00000000-0000-0000-0000-000000033838,OTHERS,1740.0811942082585,358.5496678884166,PIT
315968713.0798157,00000000-0000-0000-0000-000000033838,OTHERS,1741.1824617213947,359.4344592380342,PIT
315968713.1789109,00000000-0000-0000-0000-000000033838,OTHERS,1742.4197275768524,360.41736273262495,PIT
315968713.2834222,00000000-0000-0000-0000-000000033838,OTHERS,1743.7377572256682,361.6780334739364,PIT
315968713.3808545,00000000-0000-0000-0000-000000033838,OTHERS,1745.0120763519626,362.6777795637509,PIT
315968713.49593765,00000000-0000-0000-0000-000000033838,OTHERS,1746.450331812609,363.8520725278985,PIT
315968713.58093095,00000000-0000-0000-0000-000000033838,OTHERS,1747.3719012352983,364.665357603889,PIT
315968713.6770699,00000000-0000-0000-0000-000000033838,OTHERS,1748.6323367768273,365.68273034510855,PIT
315968713.77762043,00000000-0000-0000-0000-000000033838,OTHERS,1749.764656487654,366.6298192662412,PIT
315968713.8730276,00000000-0000-0000-0000-000000033838,OTHERS,1750.9103728987286,367.5005019992364,PIT
